"DOWNTIME_ID","START_TIME","END_TIME","MACHINE_NO","REASON","NOTES"
"7453","29-MAY-21 09.29.50.000000 AM UTC","29-MAY-21 09.44.03.000000 AM UTC","11","",""
"7458","29-MAY-21 09.49.25.000000 AM UTC","29-MAY-21 09.50.40.000000 AM UTC","6","Productivity loss",""
"7473","29-MAY-21 10.30.07.000000 AM UTC","29-MAY-21 10.30.50.000000 AM UTC","3","Productivity loss",""
"7478","29-MAY-21 10.50.19.000000 AM UTC","29-MAY-21 10.51.44.000000 AM UTC","3","Productivity loss",""
"7479","29-MAY-21 10.55.38.000000 AM UTC","29-MAY-21 10.56.28.000000 AM UTC","7","Productivity loss",""
"7483","29-MAY-21 10.56.20.000000 AM UTC","29-MAY-21 11.07.20.000000 AM UTC","8","",""
"7485","29-MAY-21 11.08.09.000000 AM UTC","29-MAY-21 11.09.02.000000 AM UTC","6","Productivity loss",""
"7486","29-MAY-21 10.54.58.000000 AM UTC","29-MAY-21 11.09.08.000000 AM UTC","11","",""
"7487","29-MAY-21 11.09.07.000000 AM UTC","29-MAY-21 11.10.17.000000 AM UTC","6","Productivity loss",""
"7495","29-MAY-21 11.19.39.000000 AM UTC","29-MAY-21 11.20.20.000000 AM UTC","11","Productivity loss",""
"7497","29-MAY-21 11.23.57.000000 AM UTC","29-MAY-21 11.25.16.000000 AM UTC","11","Productivity loss",""
"7498","29-MAY-21 11.25.19.000000 AM UTC","29-MAY-21 11.26.04.000000 AM UTC","7","Productivity loss",""
"7499","29-MAY-21 11.27.46.000000 AM UTC","29-MAY-21 11.30.10.000000 AM UTC","11","Productivity loss",""
"7500","29-MAY-21 11.30.13.000000 AM UTC","29-MAY-21 11.30.58.000000 AM UTC","11","Productivity loss",""
"7506","29-MAY-21 11.41.43.000000 AM UTC","29-MAY-21 11.43.00.000000 AM UTC","11","Productivity loss",""
"7624","29-MAY-21 05.41.07.000000 PM UTC","29-MAY-21 05.42.54.000000 PM UTC","12","Productivity loss",""
"7625","29-MAY-21 05.42.21.000000 PM UTC","29-MAY-21 05.43.36.000000 PM UTC","11","Productivity loss",""
"7626","29-MAY-21 05.44.05.000000 PM UTC","29-MAY-21 05.44.49.000000 PM UTC","12","Productivity loss",""
"7004","27-MAY-21 03.23.57.000000 PM UTC","27-MAY-21 03.25.02.000000 PM UTC","6","Productivity loss",""
"7007","27-MAY-21 03.27.08.000000 PM UTC","27-MAY-21 03.27.55.000000 PM UTC","9","Productivity loss",""
"7041","27-MAY-21 05.04.51.000000 PM UTC","27-MAY-21 05.06.35.000000 PM UTC","11","Productivity loss",""
"7042","27-MAY-21 05.06.50.000000 PM UTC","27-MAY-21 05.07.32.000000 PM UTC","9","Productivity loss",""
"7043","27-MAY-21 05.08.45.000000 PM UTC","27-MAY-21 05.09.30.000000 PM UTC","9","Productivity loss",""
"7044","27-MAY-21 05.10.56.000000 PM UTC","27-MAY-21 05.11.39.000000 PM UTC","11","Productivity loss",""
"7047","27-MAY-21 05.14.42.000000 PM UTC","27-MAY-21 05.15.35.000000 PM UTC","9","Productivity loss",""
"7048","27-MAY-21 05.14.35.000000 PM UTC","27-MAY-21 05.15.37.000000 PM UTC","11","Productivity loss",""
"7049","27-MAY-21 05.15.37.000000 PM UTC","27-MAY-21 05.16.41.000000 PM UTC","11","Productivity loss",""
"7055","27-MAY-21 03.09.32.000000 PM UTC","27-MAY-21 05.40.06.000000 PM UTC","2","",""
"7056","27-MAY-21 04.45.09.000000 PM UTC","27-MAY-21 05.40.06.000000 PM UTC","6","",""
"7061","27-MAY-21 05.27.28.000000 PM UTC","27-MAY-21 05.40.24.000000 PM UTC","11","",""
"7212","28-MAY-21 11.57.48.000000 AM UTC","28-MAY-21 12.34.07.000000 PM UTC","3","",""
"7215","28-MAY-21 11.57.45.000000 AM UTC","28-MAY-21 12.36.00.000000 PM UTC","2","",""
"7219","28-MAY-21 12.37.28.000000 PM UTC","28-MAY-21 12.38.38.000000 PM UTC","3","Productivity loss",""
"7220","28-MAY-21 12.37.18.000000 PM UTC","28-MAY-21 12.38.56.000000 PM UTC","2","Productivity loss",""
"7223","28-MAY-21 12.56.46.000000 PM UTC","28-MAY-21 12.58.45.000000 PM UTC","9","Productivity loss",""
"7229","28-MAY-21 01.14.37.000000 PM UTC","28-MAY-21 01.15.46.000000 PM UTC","9","Productivity loss",""
"7231","28-MAY-21 01.16.46.000000 PM UTC","28-MAY-21 01.17.34.000000 PM UTC","3","Productivity loss",""
"7241","28-MAY-21 01.37.31.000000 PM UTC","28-MAY-21 01.43.56.000000 PM UTC","9","",""
"7242","28-MAY-21 01.37.42.000000 PM UTC","28-MAY-21 01.44.47.000000 PM UTC","7","",""
"7243","28-MAY-21 01.37.01.000000 PM UTC","28-MAY-21 01.47.08.000000 PM UTC","3","",""
"7244","28-MAY-21 01.46.18.000000 PM UTC","28-MAY-21 01.47.11.000000 PM UTC","7","Productivity loss",""
"7250","28-MAY-21 01.53.47.000000 PM UTC","28-MAY-21 01.54.50.000000 PM UTC","7","Productivity loss",""
"7251","28-MAY-21 02.11.03.000000 PM UTC","28-MAY-21 02.11.54.000000 PM UTC","7","Productivity loss",""
"7257","28-MAY-21 02.26.18.000000 PM UTC","28-MAY-21 02.27.58.000000 PM UTC","7","Productivity loss",""
"7261","28-MAY-21 02.38.22.000000 PM UTC","28-MAY-21 02.39.10.000000 PM UTC","2","Productivity loss",""
"7276","28-MAY-21 03.40.06.000000 PM UTC","28-MAY-21 03.40.54.000000 PM UTC","11","Productivity loss",""
"7279","28-MAY-21 03.42.05.000000 PM UTC","28-MAY-21 03.46.45.000000 PM UTC","11","Productivity loss",""
"7282","28-MAY-21 03.48.21.000000 PM UTC","28-MAY-21 03.54.21.000000 PM UTC","6","",""
"7295","28-MAY-21 04.23.03.000000 PM UTC","28-MAY-21 04.23.45.000000 PM UTC","8","Productivity loss",""
"7296","28-MAY-21 03.57.23.000000 PM UTC","28-MAY-21 04.25.59.000000 PM UTC","6","",""
"7299","28-MAY-21 04.31.21.000000 PM UTC","28-MAY-21 04.32.56.000000 PM UTC","6","Productivity loss",""
"7300","28-MAY-21 04.31.53.000000 PM UTC","28-MAY-21 04.33.03.000000 PM UTC","7","Productivity loss",""
"7304","28-MAY-21 04.33.26.000000 PM UTC","28-MAY-21 04.39.50.000000 PM UTC","8","",""
"7307","28-MAY-21 04.50.16.000000 PM UTC","28-MAY-21 04.52.15.000000 PM UTC","6","Productivity loss",""
"7309","28-MAY-21 04.53.38.000000 PM UTC","28-MAY-21 04.54.40.000000 PM UTC","6","Productivity loss",""
"7347","28-MAY-21 06.47.51.000000 PM UTC","29-MAY-21 06.53.02.000000 AM UTC","11","",""
"7628","29-MAY-21 05.56.02.000000 PM UTC","29-MAY-21 05.57.16.000000 PM UTC","12","Productivity loss",""
"7633","29-MAY-21 06.15.18.000000 PM UTC","29-MAY-21 06.16.03.000000 PM UTC","12","Productivity loss",""
"7635","29-MAY-21 06.16.54.000000 PM UTC","29-MAY-21 06.19.44.000000 PM UTC","12","Productivity loss",""
"7640","29-MAY-21 03.44.26.000000 PM UTC","29-MAY-21 06.57.16.000000 PM UTC","9","",""
"6915","27-MAY-21 01.04.35.000000 PM UTC","27-MAY-21 01.07.24.000000 PM UTC","1","Productivity loss",""
"6920","27-MAY-21 01.08.24.000000 PM UTC","27-MAY-21 01.10.37.000000 PM UTC","9","Productivity loss",""
"6924","27-MAY-21 01.10.37.000000 PM UTC","27-MAY-21 01.11.50.000000 PM UTC","9","Productivity loss",""
"6926","27-MAY-21 01.12.39.000000 PM UTC","27-MAY-21 01.13.26.000000 PM UTC","9","Productivity loss",""
"6929","27-MAY-21 01.15.48.000000 PM UTC","27-MAY-21 01.16.59.000000 PM UTC","9","Productivity loss",""
"6934","27-MAY-21 01.37.33.000000 PM UTC","27-MAY-21 01.39.08.000000 PM UTC","2","Productivity loss",""
"6941","27-MAY-21 01.59.25.000000 PM UTC","27-MAY-21 02.00.10.000000 PM UTC","2","Productivity loss",""
"6946","27-MAY-21 02.02.56.000000 PM UTC","27-MAY-21 02.04.13.000000 PM UTC","6","Productivity loss",""
"6948","27-MAY-21 02.03.53.000000 PM UTC","27-MAY-21 02.04.35.000000 PM UTC","2","Productivity loss",""
"6949","27-MAY-21 02.04.39.000000 PM UTC","27-MAY-21 02.06.08.000000 PM UTC","3","Productivity loss",""
"6952","27-MAY-21 02.13.17.000000 PM UTC","27-MAY-21 02.15.25.000000 PM UTC","2","Productivity loss",""
"6956","27-MAY-21 02.18.52.000000 PM UTC","27-MAY-21 02.19.35.000000 PM UTC","9","Productivity loss",""
"6960","27-MAY-21 02.20.22.000000 PM UTC","27-MAY-21 02.21.13.000000 PM UTC","1","Productivity loss",""
"6964","27-MAY-21 02.23.47.000000 PM UTC","27-MAY-21 02.25.10.000000 PM UTC","9","Productivity loss",""
"6965","27-MAY-21 02.27.12.000000 PM UTC","27-MAY-21 02.28.13.000000 PM UTC","2","Productivity loss",""
"6966","27-MAY-21 02.27.37.000000 PM UTC","27-MAY-21 02.30.29.000000 PM UTC","9","Productivity loss",""
"6968","27-MAY-21 02.31.46.000000 PM UTC","27-MAY-21 02.32.30.000000 PM UTC","9","Productivity loss",""
"6969","27-MAY-21 02.34.24.000000 PM UTC","27-MAY-21 02.36.04.000000 PM UTC","6","Productivity loss",""
"6971","27-MAY-21 02.37.23.000000 PM UTC","27-MAY-21 02.38.56.000000 PM UTC","9","Productivity loss",""
"6982","27-MAY-21 02.50.49.000000 PM UTC","27-MAY-21 02.52.00.000000 PM UTC","1","Productivity loss",""
"6983","27-MAY-21 02.52.08.000000 PM UTC","27-MAY-21 02.54.07.000000 PM UTC","1","Productivity loss",""
"6985","27-MAY-21 03.00.41.000000 PM UTC","27-MAY-21 03.01.43.000000 PM UTC","9","Productivity loss",""
"6987","27-MAY-21 03.02.08.000000 PM UTC","27-MAY-21 03.03.36.000000 PM UTC","3","Productivity loss",""
"6990","27-MAY-21 03.03.19.000000 PM UTC","27-MAY-21 03.04.10.000000 PM UTC","9","Productivity loss",""
"6992","27-MAY-21 03.05.12.000000 PM UTC","27-MAY-21 03.06.06.000000 PM UTC","3","Productivity loss",""
"6993","27-MAY-21 03.07.19.000000 PM UTC","27-MAY-21 03.08.03.000000 PM UTC","3","Productivity loss",""
"6994","27-MAY-21 03.08.29.000000 PM UTC","27-MAY-21 03.09.13.000000 PM UTC","3","Productivity loss",""
"6999","27-MAY-21 03.19.05.000000 PM UTC","27-MAY-21 03.19.46.000000 PM UTC","6","Productivity loss",""
"7000","27-MAY-21 03.21.10.000000 PM UTC","27-MAY-21 03.21.53.000000 PM UTC","6","Productivity loss",""
"7001","27-MAY-21 03.22.57.000000 PM UTC","27-MAY-21 03.23.57.000000 PM UTC","6","Productivity loss",""
"7003","26-MAY-21 11.27.49.000000 PM UTC","27-MAY-21 03.24.46.000000 PM UTC","11","",""
"7009","27-MAY-21 03.35.08.000000 PM UTC","27-MAY-21 03.35.51.000000 PM UTC","6","Productivity loss",""
"7022","27-MAY-21 04.14.06.000000 PM UTC","27-MAY-21 04.25.02.000000 PM UTC","11","",""
"7023","27-MAY-21 04.14.05.000000 PM UTC","27-MAY-21 04.26.46.000000 PM UTC","9","",""
"7026","27-MAY-21 04.29.24.000000 PM UTC","27-MAY-21 04.30.32.000000 PM UTC","11","Productivity loss",""
"7027","27-MAY-21 04.06.42.000000 PM UTC","27-MAY-21 04.31.34.000000 PM UTC","6","",""
"7028","27-MAY-21 04.30.52.000000 PM UTC","27-MAY-21 04.32.03.000000 PM UTC","11","Productivity loss",""
"7029","27-MAY-21 04.32.07.000000 PM UTC","27-MAY-21 04.32.57.000000 PM UTC","11","Productivity loss",""
"7030","27-MAY-21 04.33.01.000000 PM UTC","27-MAY-21 04.34.10.000000 PM UTC","11","Productivity loss",""
"7031","27-MAY-21 04.34.10.000000 PM UTC","27-MAY-21 04.35.17.000000 PM UTC","11","Productivity loss",""
"7032","27-MAY-21 04.35.21.000000 PM UTC","27-MAY-21 04.41.11.000000 PM UTC","11","",""
"7057","27-MAY-21 08.05.05.000000 AM UTC","27-MAY-21 05.40.06.000000 PM UTC","7","",""
"7060","27-MAY-21 06.57.06.000000 AM UTC","27-MAY-21 05.40.24.000000 PM UTC","10","",""
"7062","27-MAY-21 01.47.06.000000 PM UTC","27-MAY-21 05.40.25.000000 PM UTC","8","",""
"7102","28-MAY-21 08.12.04.000000 AM UTC","28-MAY-21 08.13.11.000000 AM UTC","7","Productivity loss",""
"7106","28-MAY-21 08.16.25.000000 AM UTC","28-MAY-21 08.18.35.000000 AM UTC","11","Productivity loss",""
"7110","28-MAY-21 08.23.13.000000 AM UTC","28-MAY-21 08.23.59.000000 AM UTC","7","Productivity loss",""
"7112","28-MAY-21 08.16.16.000000 AM UTC","28-MAY-21 08.29.04.000000 AM UTC","3","",""
"7114","28-MAY-21 08.31.47.000000 AM UTC","28-MAY-21 08.32.38.000000 AM UTC","11","Productivity loss",""
"7119","28-MAY-21 08.50.41.000000 AM UTC","28-MAY-21 08.51.40.000000 AM UTC","11","Productivity loss",""
"7121","28-MAY-21 08.53.13.000000 AM UTC","28-MAY-21 08.54.26.000000 AM UTC","7","Productivity loss",""
"7126","28-MAY-21 09.02.08.000000 AM UTC","28-MAY-21 09.02.54.000000 AM UTC","7","Productivity loss",""
"7127","28-MAY-21 09.02.59.000000 AM UTC","28-MAY-21 09.04.21.000000 AM UTC","7","Productivity loss",""
"7130","28-MAY-21 09.13.22.000000 AM UTC","28-MAY-21 09.14.56.000000 AM UTC","9","Productivity loss",""
"7132","28-MAY-21 09.15.54.000000 AM UTC","28-MAY-21 09.17.28.000000 AM UTC","7","Productivity loss",""
"7133","28-MAY-21 09.19.27.000000 AM UTC","28-MAY-21 09.20.18.000000 AM UTC","7","Productivity loss",""
"7134","28-MAY-21 09.24.13.000000 AM UTC","28-MAY-21 09.24.54.000000 AM UTC","7","Productivity loss",""
"7512","29-MAY-21 11.42.12.000000 AM UTC","29-MAY-21 12.36.37.000000 PM UTC","7","",""
"7517","29-MAY-21 11.58.52.000000 AM UTC","29-MAY-21 12.39.15.000000 PM UTC","9","",""
"7519","29-MAY-21 12.39.16.000000 PM UTC","29-MAY-21 12.40.44.000000 PM UTC","6","Productivity loss",""
"7522","29-MAY-21 01.07.22.000000 PM UTC","29-MAY-21 01.08.26.000000 PM UTC","6","Productivity loss",""
"7524","29-MAY-21 01.07.55.000000 PM UTC","29-MAY-21 01.09.26.000000 PM UTC","7","Productivity loss",""
"7525","29-MAY-21 01.11.56.000000 PM UTC","29-MAY-21 01.12.39.000000 PM UTC","8","Productivity loss",""
"7526","29-MAY-21 01.11.21.000000 PM UTC","29-MAY-21 01.12.46.000000 PM UTC","6","Productivity loss",""
"7527","29-MAY-21 01.15.21.000000 PM UTC","29-MAY-21 01.16.06.000000 PM UTC","9","Productivity loss",""
"7528","29-MAY-21 01.21.00.000000 PM UTC","29-MAY-21 01.21.42.000000 PM UTC","3","Productivity loss",""
"7529","29-MAY-21 01.32.15.000000 PM UTC","29-MAY-21 01.33.01.000000 PM UTC","6","Productivity loss",""
"7530","29-MAY-21 01.32.41.000000 PM UTC","29-MAY-21 01.33.26.000000 PM UTC","9","Productivity loss",""
"7536","29-MAY-21 01.41.18.000000 PM UTC","29-MAY-21 01.44.27.000000 PM UTC","6","Productivity loss",""
"7537","29-MAY-21 01.44.02.000000 PM UTC","29-MAY-21 01.44.58.000000 PM UTC","9","Productivity loss",""
"7546","29-MAY-21 02.16.09.000000 PM UTC","29-MAY-21 02.16.53.000000 PM UTC","9","Productivity loss",""
"7549","29-MAY-21 02.19.40.000000 PM UTC","29-MAY-21 02.20.30.000000 PM UTC","7","Productivity loss",""
"7556","29-MAY-21 02.32.37.000000 PM UTC","29-MAY-21 02.33.21.000000 PM UTC","7","Productivity loss",""
"7557","29-MAY-21 02.35.33.000000 PM UTC","29-MAY-21 02.36.29.000000 PM UTC","6","Productivity loss",""
"7560","29-MAY-21 02.38.03.000000 PM UTC","29-MAY-21 02.39.08.000000 PM UTC","3","Productivity loss",""
"7564","29-MAY-21 02.42.08.000000 PM UTC","29-MAY-21 02.44.06.000000 PM UTC","6","Productivity loss",""
"7569","29-MAY-21 03.01.52.000000 PM UTC","29-MAY-21 03.02.38.000000 PM UTC","9","Productivity loss",""
"7573","29-MAY-21 03.06.37.000000 PM UTC","29-MAY-21 03.07.20.000000 PM UTC","11","Productivity loss",""
"7575","29-MAY-21 03.09.39.000000 PM UTC","29-MAY-21 03.10.28.000000 PM UTC","11","Productivity loss",""
"7577","29-MAY-21 03.12.49.000000 PM UTC","29-MAY-21 03.13.59.000000 PM UTC","3","Productivity loss",""
"7581","29-MAY-21 03.16.30.000000 PM UTC","29-MAY-21 03.17.12.000000 PM UTC","11","Productivity loss",""
"7587","29-MAY-21 03.34.30.000000 PM UTC","29-MAY-21 03.35.32.000000 PM UTC","6","Productivity loss",""
"7588","29-MAY-21 03.36.01.000000 PM UTC","29-MAY-21 03.36.55.000000 PM UTC","7","Productivity loss",""
"7591","29-MAY-21 03.37.25.000000 PM UTC","29-MAY-21 03.38.30.000000 PM UTC","7","Productivity loss",""
"7593","29-MAY-21 03.39.49.000000 PM UTC","29-MAY-21 03.40.36.000000 PM UTC","7","Productivity loss",""
"7594","29-MAY-21 03.42.02.000000 PM UTC","29-MAY-21 03.42.44.000000 PM UTC","7","Productivity loss",""
"7602","29-MAY-21 03.55.40.000000 PM UTC","29-MAY-21 03.56.35.000000 PM UTC","7","Productivity loss",""
"7603","29-MAY-21 03.56.10.000000 PM UTC","29-MAY-21 03.57.28.000000 PM UTC","6","Productivity loss",""
"7607","29-MAY-21 04.01.54.000000 PM UTC","29-MAY-21 04.02.55.000000 PM UTC","8","Productivity loss",""
"7608","29-MAY-21 04.01.06.000000 PM UTC","29-MAY-21 04.06.13.000000 PM UTC","7","",""
"7610","29-MAY-21 04.06.32.000000 PM UTC","29-MAY-21 05.02.01.000000 PM UTC","12","",""
"7612","29-MAY-21 05.02.45.000000 PM UTC","29-MAY-21 05.03.28.000000 PM UTC","12","Productivity loss",""
"7619","29-MAY-21 05.34.05.000000 PM UTC","29-MAY-21 05.34.50.000000 PM UTC","12","Productivity loss",""
"7620","29-MAY-21 05.35.22.000000 PM UTC","29-MAY-21 05.36.23.000000 PM UTC","12","Productivity loss",""
"7012","27-MAY-21 03.51.30.000000 PM UTC","27-MAY-21 03.52.17.000000 PM UTC","6","Productivity loss",""
"7013","27-MAY-21 03.52.17.000000 PM UTC","27-MAY-21 03.53.20.000000 PM UTC","6","Productivity loss",""
"7014","27-MAY-21 03.58.25.000000 PM UTC","27-MAY-21 03.59.10.000000 PM UTC","6","Productivity loss",""
"7016","27-MAY-21 04.01.26.000000 PM UTC","27-MAY-21 04.02.35.000000 PM UTC","6","Productivity loss",""
"7039","27-MAY-21 04.53.26.000000 PM UTC","27-MAY-21 04.54.26.000000 PM UTC","11","Productivity loss",""
"7045","27-MAY-21 05.12.21.000000 PM UTC","27-MAY-21 05.13.04.000000 PM UTC","11","Productivity loss",""
"7046","27-MAY-21 05.13.08.000000 PM UTC","27-MAY-21 05.13.52.000000 PM UTC","11","Productivity loss",""
"7052","27-MAY-21 05.18.23.000000 PM UTC","27-MAY-21 05.27.24.000000 PM UTC","11","",""
"7068","27-MAY-21 09.34.40.000000 PM UTC","28-MAY-21 07.00.49.000000 AM UTC","8","",""
"7072","28-MAY-21 07.01.53.000000 AM UTC","28-MAY-21 07.10.24.000000 AM UTC","9","",""
"7073","28-MAY-21 07.12.35.000000 AM UTC","28-MAY-21 07.14.30.000000 AM UTC","11","Productivity loss",""
"7075","28-MAY-21 07.12.35.000000 AM UTC","28-MAY-21 07.16.47.000000 AM UTC","1","Productivity loss",""
"7076","28-MAY-21 07.12.35.000000 AM UTC","28-MAY-21 07.17.32.000000 AM UTC","8","Productivity loss",""
"7078","28-MAY-21 07.12.35.000000 AM UTC","28-MAY-21 07.19.51.000000 AM UTC","2","",""
"7082","28-MAY-21 07.30.06.000000 AM UTC","28-MAY-21 07.30.49.000000 AM UTC","9","Productivity loss",""
"7083","28-MAY-21 07.30.06.000000 AM UTC","28-MAY-21 07.31.37.000000 AM UTC","11","Productivity loss",""
"7084","28-MAY-21 07.30.11.000000 AM UTC","28-MAY-21 07.32.06.000000 AM UTC","2","Productivity loss",""
"7088","28-MAY-21 07.30.16.000000 AM UTC","28-MAY-21 07.33.10.000000 AM UTC","1","Productivity loss",""
"7093","28-MAY-21 07.35.21.000000 AM UTC","28-MAY-21 07.37.05.000000 AM UTC","9","Productivity loss",""
"7096","28-MAY-21 07.49.47.000000 AM UTC","28-MAY-21 07.50.30.000000 AM UTC","1","Productivity loss",""
"7103","28-MAY-21 08.12.04.000000 AM UTC","28-MAY-21 08.13.16.000000 AM UTC","11","Productivity loss",""
"7105","28-MAY-21 08.17.12.000000 AM UTC","28-MAY-21 08.17.57.000000 AM UTC","9","Productivity loss",""
"7108","28-MAY-21 08.19.14.000000 AM UTC","28-MAY-21 08.20.34.000000 AM UTC","7","Productivity loss",""
"7113","28-MAY-21 08.27.58.000000 AM UTC","28-MAY-21 08.29.24.000000 AM UTC","7","Productivity loss",""
"7122","28-MAY-21 08.53.44.000000 AM UTC","28-MAY-21 08.54.40.000000 AM UTC","3","Productivity loss",""
"7123","28-MAY-21 08.56.58.000000 AM UTC","28-MAY-21 08.58.04.000000 AM UTC","11","Productivity loss",""
"7124","28-MAY-21 08.58.22.000000 AM UTC","28-MAY-21 08.59.35.000000 AM UTC","7","Productivity loss",""
"7125","28-MAY-21 08.59.10.000000 AM UTC","28-MAY-21 08.59.52.000000 AM UTC","11","Productivity loss",""
"7213","28-MAY-21 12.33.36.000000 PM UTC","28-MAY-21 12.34.23.000000 PM UTC","9","Productivity loss",""
"7214","28-MAY-21 12.34.25.000000 PM UTC","28-MAY-21 12.35.23.000000 PM UTC","3","Productivity loss",""
"7222","28-MAY-21 12.42.20.000000 PM UTC","28-MAY-21 12.44.06.000000 PM UTC","3","Productivity loss",""
"7224","28-MAY-21 12.58.55.000000 PM UTC","28-MAY-21 01.00.17.000000 PM UTC","3","Productivity loss",""
"7225","28-MAY-21 01.01.17.000000 PM UTC","28-MAY-21 01.01.59.000000 PM UTC","3","Productivity loss",""
"7226","28-MAY-21 01.01.59.000000 PM UTC","28-MAY-21 01.02.45.000000 PM UTC","9","Productivity loss",""
"7227","28-MAY-21 01.10.36.000000 PM UTC","28-MAY-21 01.12.50.000000 PM UTC","9","Productivity loss",""
"7230","28-MAY-21 01.15.48.000000 PM UTC","28-MAY-21 01.16.30.000000 PM UTC","7","Productivity loss",""
"7235","28-MAY-21 01.24.04.000000 PM UTC","28-MAY-21 01.24.55.000000 PM UTC","2","Productivity loss",""
"7236","28-MAY-21 01.24.11.000000 PM UTC","28-MAY-21 01.24.59.000000 PM UTC","9","Productivity loss",""
"7237","28-MAY-21 01.26.19.000000 PM UTC","28-MAY-21 01.27.36.000000 PM UTC","7","Productivity loss",""
"7238","28-MAY-21 01.30.33.000000 PM UTC","28-MAY-21 01.32.15.000000 PM UTC","7","Productivity loss",""
"7239","28-MAY-21 01.36.12.000000 PM UTC","28-MAY-21 01.36.54.000000 PM UTC","11","Productivity loss",""
"7247","28-MAY-21 01.49.07.000000 PM UTC","28-MAY-21 01.50.01.000000 PM UTC","7","Productivity loss",""
"7248","28-MAY-21 01.49.14.000000 PM UTC","28-MAY-21 01.50.04.000000 PM UTC","9","Productivity loss",""
"7253","28-MAY-21 02.22.37.000000 PM UTC","28-MAY-21 02.23.20.000000 PM UTC","2","Productivity loss",""
"7255","28-MAY-21 02.23.08.000000 PM UTC","28-MAY-21 02.24.12.000000 PM UTC","11","Productivity loss",""
"7258","28-MAY-21 02.29.10.000000 PM UTC","28-MAY-21 02.29.52.000000 PM UTC","7","Productivity loss",""
"7259","28-MAY-21 02.19.43.000000 PM UTC","28-MAY-21 02.30.35.000000 PM UTC","9","",""
"7265","28-MAY-21 02.36.18.000000 PM UTC","28-MAY-21 02.47.43.000000 PM UTC","9","",""
"7267","28-MAY-21 02.50.54.000000 PM UTC","28-MAY-21 02.55.00.000000 PM UTC","3","Productivity loss",""
"7268","28-MAY-21 03.00.20.000000 PM UTC","28-MAY-21 03.01.07.000000 PM UTC","7","Productivity loss",""
"7269","28-MAY-21 03.01.54.000000 PM UTC","28-MAY-21 03.02.54.000000 PM UTC","7","Productivity loss",""
"7270","28-MAY-21 03.02.54.000000 PM UTC","28-MAY-21 03.03.42.000000 PM UTC","9","Productivity loss",""
"7316","28-MAY-21 05.09.53.000000 PM UTC","28-MAY-21 05.10.48.000000 PM UTC","7","Productivity loss",""
"7318","28-MAY-21 05.12.22.000000 PM UTC","28-MAY-21 05.13.22.000000 PM UTC","7","Productivity loss",""
"7319","28-MAY-21 05.13.26.000000 PM UTC","28-MAY-21 05.14.11.000000 PM UTC","7","Productivity loss",""
"7320","28-MAY-21 05.16.06.000000 PM UTC","28-MAY-21 05.16.53.000000 PM UTC","7","Productivity loss",""
"7321","28-MAY-21 05.17.16.000000 PM UTC","28-MAY-21 05.18.24.000000 PM UTC","7","Productivity loss",""
"7323","28-MAY-21 05.18.29.000000 PM UTC","28-MAY-21 05.19.17.000000 PM UTC","7","Productivity loss",""
"7324","28-MAY-21 05.19.22.000000 PM UTC","28-MAY-21 05.21.14.000000 PM UTC","7","Productivity loss",""
"7349","28-MAY-21 06.47.51.000000 PM UTC","29-MAY-21 07.04.40.000000 AM UTC","8","",""
"7531","29-MAY-21 01.17.12.000000 PM UTC","29-MAY-21 01.35.33.000000 PM UTC","8","",""
"7532","29-MAY-21 01.31.57.000000 PM UTC","29-MAY-21 01.35.37.000000 PM UTC","3","Productivity loss",""
"7533","29-MAY-21 01.17.30.000000 PM UTC","29-MAY-21 01.36.24.000000 PM UTC","11","",""
"7534","29-MAY-21 01.16.59.000000 PM UTC","29-MAY-21 01.37.30.000000 PM UTC","7","",""
"7535","29-MAY-21 01.40.14.000000 PM UTC","29-MAY-21 01.41.50.000000 PM UTC","9","Productivity loss",""
"7539","29-MAY-21 01.50.54.000000 PM UTC","29-MAY-21 01.51.38.000000 PM UTC","9","Productivity loss",""
"7540","29-MAY-21 01.51.05.000000 PM UTC","29-MAY-21 01.52.02.000000 PM UTC","3","Productivity loss",""
"7541","29-MAY-21 01.51.23.000000 PM UTC","29-MAY-21 01.52.19.000000 PM UTC","11","Productivity loss",""
"7542","29-MAY-21 01.52.06.000000 PM UTC","29-MAY-21 01.52.58.000000 PM UTC","3","Productivity loss",""
"7544","29-MAY-21 02.03.03.000000 PM UTC","29-MAY-21 02.03.51.000000 PM UTC","8","Productivity loss",""
"7547","29-MAY-21 02.16.38.000000 PM UTC","29-MAY-21 02.17.35.000000 PM UTC","3","Productivity loss",""
"7550","29-MAY-21 02.20.33.000000 PM UTC","29-MAY-21 02.21.57.000000 PM UTC","3","Productivity loss",""
"7554","29-MAY-21 01.46.09.000000 PM UTC","29-MAY-21 02.28.51.000000 PM UTC","6","",""
"7559","29-MAY-21 02.35.13.000000 PM UTC","29-MAY-21 02.38.40.000000 PM UTC","9","Productivity loss",""
"7563","29-MAY-21 02.41.46.000000 PM UTC","29-MAY-21 02.42.49.000000 PM UTC","3","Productivity loss",""
"7566","29-MAY-21 02.53.52.000000 PM UTC","29-MAY-21 02.54.39.000000 PM UTC","9","Productivity loss",""
"7570","29-MAY-21 03.03.38.000000 PM UTC","29-MAY-21 03.04.31.000000 PM UTC","3","Productivity loss",""
"7574","29-MAY-21 03.09.13.000000 PM UTC","29-MAY-21 03.09.57.000000 PM UTC","7","Productivity loss",""
